,logLikelihood,Gene,AccNum
6079,-24.61547263444764,SLC25A16,NM_001324315
6080,-24.6185274044426,CUL5,NM_003478
6081,-24.619755502330683,KLHDC4,NM_001351937
6082,-24.621128186142656,SLC5A6,NM_021095
6083,-24.624257464003374,MAGT1,NM_032121
6084,-24.62445402311224,ZBTB33,NM_001184742
6085,-24.626724171646778,SH3BP5L,NM_001322462
6086,-24.627307092094647,SNX13,NM_001350866
6087,-24.635503859298822,YWHAZ,NM_145690
6088,-24.635503859298822,KAT14,NM_020536
6089,-24.645073310314974,CDK16,NM_033018
6090,-24.64574217748254,RAB7A,NM_004637
6091,-24.65019652783192,PPM1K,NM_152542
6092,-24.654110427153057,DDX3X,NM_001356
6093,-24.654895048613476,MBD1,NM_001323949
6094,-24.654895048613476,CLK4,NM_020666
6095,-24.65589454894656,PDHA1,NM_001173454
6096,-24.65589454894656,NME6,NM_001308426
6097,-24.657165197148014,FBXO8,NM_012180
6098,-24.660246863685423,ZZZ3,NM_015534
6099,-24.664160763006556,LATS2,NM_014572
6100,-24.666933027172952,PDSS2,NM_020381
6101,-24.667798453449382,ATP5PF,NM_001320267
6102,-24.668215033334597,MLF2,NM_005439
6103,-24.668545666500115,TXNDC11,NM_001303447
6104,-24.668615113355937,CHST11,NM_018413
6105,-24.668717148966454,TLK2,NM_001330418
6106,-24.67039923514944,ZBTB44,NM_014155
6107,-24.67551433581621,SMG1,NM_015092
6108,-24.67599522065356,DLD,NM_000108
6109,-24.67609725626408,ILF2,NM_001267809
6110,-24.67609725626408,CBX5,NM_001127322
6111,-24.682029016837404,PSD4,NM_012455
6112,-24.682200499303743,FADS1,NM_013402
6113,-24.683882585486728,AK6,NM_001015891
6114,-24.684294023468258,SLC25A42,NM_178526
6115,-24.684363470324076,METTL7A,NM_014033
6116,-24.686147592117578,TIMM10,NM_012456
6117,-24.686147592117578,HLA-DMA,NM_006120
6118,-24.691018522352177,SNIP1,NM_024700
6119,-24.692331639973254,MTMR6,NM_004685
6120,-24.69445153683596,LRP5,NM_001291902
6121,-24.69548844557873,ZBTB1,NM_014950
6122,-24.696716543466813,PTPN4,NM_002830
6123,-24.696716543466813,IPO5,NM_002271
6124,-24.696785990322635,SCML2,NM_006089
6125,-24.69938677202269,MAST2,NM_001324321
6126,-24.70063044278795,BBIP1,NM_001195304
6127,-24.703685212782908,DDX23,NM_004818
6128,-24.70508479313733,PANK2,NM_001324191
6129,-24.70508479313733,MRPL51,NM_016497
6130,-24.706766879320316,PIK3R1,NM_181523
6131,-24.706766879320316,KDM2A,NM_012308
6132,-24.71180929202125,TP53I3,NM_004881
6133,-24.712534347290774,HSPD1,NM_002156
6134,-24.713453042807846,PAIP2,NM_001033112
6135,-24.713735548636407,TGIF1,NM_170695
6136,-24.713837584246924,TRAK1,NM_001349247
6137,-24.714804495825312,PIK3CA,NM_006218
6138,-24.716919250784333,FAHD2A,NM_016044
6139,-24.724785384822994,PARK7,NM_007262
6140,-24.726488701800484,ZNHIT6,NM_017953
6141,-24.72715756896805,FRYL,NM_015030
6142,-24.7300719679561,TEX30,NM_138779
6143,-24.733255670104025,USP12,NM_182488
6144,-24.73493775628701,TMEM14B,NM_001286488
6145,-24.73760798484289,TIMM23,NM_006327
6146,-24.73760798484289,NBR1,NM_005899
6147,-24.73795419088558,TYSND1,NM_173555
6148,-24.74045293697512,CENPL,NM_001127181
6149,-24.74063577740165,SEC22A,NM_012430
6150,-24.74272308550966,MYD88,NM_001172567
6151,-24.74290592593619,PRPF38B,NM_001349767
6152,-24.74290592593619,NIT2,NM_020202
6153,-24.743722585842743,CYSTM1,NM_032412
6154,-24.744507207303162,TP53BP1,NM_005657
6155,-24.744507207303162,NAA38,NM_032356
6156,-24.74509012775103,JAK2,NM_001322194
6157,-24.745906787657585,NMNAT3,NM_001320513
6158,-24.74736027628557,DDX6,NM_004397
6159,-24.753127744256027,TRAF6,NM_145803
6160,-24.753874957306763,TRNT1,NM_182916
6161,-24.76207172451094,CLEC12A,NM_138337
6162,-24.763925293160263,KIAA1109,NM_015312
6163,-24.76822373392048,BCAT2,NM_001284325
6164,-24.770824515620536,ARIH2,NM_001349220
6165,-24.771076802902883,ZNF225,NM_001321685
6166,-24.77189346280944,SRSF2,NM_003016
6167,-24.77189346280944,DOLK,NM_014908
6168,-24.773158969107207,RALGPS2,NM_152663
6169,-24.774077664624283,PDRG1,NM_030815
6170,-24.77827406977398,RFX2,NM_000635
6171,-24.78194379866294,EXOC2,NM_018303
6172,-24.78194379866294,BCAT1,NM_005504
6173,-24.784544580363,CNNM2,NM_017649
6174,-24.788182270805823,MED24,NM_001330211
6175,-24.788843021123213,NUP98,NM_016320
6176,-24.791508107775407,SNF8,NM_001317194
6177,-24.79209617012696,LMNB2,NM_032737
6178,-24.79288079158738,NFIX,NM_001271043
6179,-24.793778256309945,GSTO1,NM_001191003
6180,-24.79882066901088,SPC25,NM_020675
6181,-24.79899539258723,APOL6,NM_030641
6182,-24.79939547260857,ZFY,NM_003411
6183,-24.79939547260857,ZFX,NM_001330327
6184,-24.79939547260857,NAPEPLD,NM_001122838
6185,-24.799704874979582,EBNA1BP2,NM_001159936
6186,-24.79987635744592,TOB1,NM_005749
6187,-24.80207705912464,DENR,NM_003677
6188,-24.80474728768052,KEAP1,NM_203500
6189,-24.8062007763085,ZFAND5,NM_001102420
6190,-24.8062007763085,CFDP1,NM_006324
6191,-24.8062007763085,C2CD3,NM_001286577
6192,-24.80767304462876,ESCO1,NM_052911
6193,-24.808261106980314,UBE2T,NM_001310326
6194,-24.808261106980314,PPWD1,NM_001278926
6195,-24.809045728440733,ZNF441,NM_152355
6196,-24.809045728440733,VAMP2,NM_001330125
6197,-24.810114675629638,ZNF182,NM_001178099
6198,-24.810899297090057,MCU,NM_001270680
6199,-24.81164651014079,PHYKPL,NM_001278346
6200,-24.81164651014079,GPATCH2,NM_018040
6201,-24.81189879742314,HMGB1,NM_001313893
6202,-24.812715457329695,RNF20,NM_019592
6203,-24.814499579123197,ICAM3,NM_001320608
6204,-24.82009556462732,SERTAD1,NM_013376
6205,-24.822696346327376,AKAP10,NM_007202
6206,-24.82286782879371,BTBD3,NM_014962
6207,-24.824321317421695,NNT,NM_012343
6208,-24.829248435758252,CDC37L1,NM_017913
6209,-24.832518084625875,NCOA2,NM_001321703
6210,-24.834119365992848,ATG4C,NM_032852
6211,-24.836972434975255,RNF214,NM_207343
6212,-24.839817387107487,MIS18A,NM_018944
6213,-24.84029827194484,PRR12,NM_020719
6214,-24.842568420479378,AFF4,NM_014423
6215,-24.84480023361753,SREK1,NM_139168
6216,-24.845996293059475,DAG1,NM_001165928
6217,-24.848495039149014,PER2,NM_022817
6218,-24.85070807259489,CDC42EP4,NM_012121
6219,-24.85086722329407,EHMT2,NM_001318833
6220,-24.85103870576041,NUP205,NM_001329434
6221,-24.851455285645624,C12orf65,NM_001194995
6222,-24.852720791943394,RAD17,NM_002873
6223,-24.857835892610165,YES1,NM_005433
6224,-24.858488259913855,SCO2,NM_001169109
6225,-24.85890483979907,CWF19L2,NM_152434
6226,-24.85923547296459,DTL,NM_016448
6227,-24.861749791931302,CBFA2T2,NM_005093
6228,-24.86368982331397,PSMD12,NM_001316341
6229,-24.86393399374614,CCDC66,NM_001353160
6230,-24.86888572879675,ARHGDIB,NM_001321420
6231,-24.87073929744607,ARHGAP25,NM_001007231
6232,-24.87106993061159,CEP83,NM_016122
6233,-24.87155595735263,GON4L,NM_001282860
6234,-24.871657992963144,MTIF3,NM_001166263
6235,-24.875854398112843,BSCL2,NM_001122955
6236,-24.880098930599498,OSBPL3,NM_015550
6237,-24.880308748462223,FCER1A,NM_002001
6238,-24.88681828757973,ZNF480,NM_144684
6239,-24.889088436114267,GEMIN6,NM_024775
6240,-24.88908843611427,THAP7,NM_030573
6241,-24.88908843611427,SLC39A9,NM_018375
6242,-24.88908843611427,CBX3,NM_007276
6243,-24.88908843611427,C11orf49,NM_001003676
6244,-24.88908843611427,BLM,NM_001287248
6245,-24.891689217814328,KDM1A,NM_001009999
6246,-24.891860700280667,SNRPA,NM_004596
6247,-24.89560311713546,KIAA1191,NM_020444
6248,-24.89560311713546,FGFR1OP2,NM_015633
6249,-24.895672563991283,GDAP2,NM_017686
6250,-24.897456685784785,ZNF227,NM_001289166
6251,-24.897456685784785,ATF7IP,NM_181352
6252,-24.898241307245204,CANX,NM_001746
6253,-24.89865788713042,SNX11,NM_001330320
6254,-24.907437574782467,PAQR3,NM_001350106
6255,-24.908095083989842,POLR1D,NM_001206559
6256,-24.912724157915573,GYPB,NM_001304382
6257,-24.91557722689798,RPL27,NM_001349922
6258,-24.916778428243614,DECR1,NM_001330575
6259,-24.917259313080965,BRCA2,NM_000059
6260,-24.91784737543252,RBMS1,NM_016836
6261,-24.91807597298752,FBXO5,NM_001142522
6262,-24.919860094781022,RPS2,NM_002952
6263,-24.919860094781022,PIGG,NM_001345994
6264,-24.920920925119752,KLC1,NM_005552
6265,-24.921713663430346,KXD1,NM_001171948
6266,-24.922957334195605,VPS36,NM_001282169
6267,-24.925044642303614,TAF1,NM_001286074
6268,-24.927309648934468,CGGBP1,NM_001008390
6269,-24.92822834445154,ACTL6A,NM_178042
6270,-24.929681833079524,SAMD9,NM_017654
6271,-24.929681833079524,CERS6,NM_001256126
6272,-24.932755382766757,PNO1,NM_020143
6273,-24.935197013767635,BTF3,NM_001037637
6274,-24.9360944784902,ASNSD1,NM_019048
6275,-24.93642511165572,MEGF9,NM_001080497
6276,-24.937878600283703,FAM114A2,NM_001317994
6277,-24.938866742656597,PBK,NM_018492
6278,-24.939732168933023,USP37,NM_020935
6279,-24.94397670141968,SLX4IP,NM_001009608
6280,-24.945658787602664,DET1,NM_017996
6281,-24.946246849954218,ZNF512,NM_001271318
6282,-24.947031471414636,BAG5,NM_001015049
6283,-24.94803097174772,POLG2,NM_007215
6284,-24.94810041860354,G6PD,NM_000402
6285,-24.952729492529272,CNIH4,NM_001277199
6286,-24.953215519270312,HIVEP1,NM_002114
6287,-24.954897605453297,PAPD4,NM_001349553
6288,-24.95499964106381,XRRA1,NM_182969
6289,-24.955999141396898,DGKA,NM_001351034
6290,-24.9562277389519,UBAP1,NM_001171203
6291,-24.957498387153354,MKI67,NM_002417
6292,-24.961995206922357,UTP4,NM_032830
6293,-24.96377932871586,RWDD1,NM_016104
6294,-24.964265355456895,DDX49,NM_019070
6295,-24.968650258950454,CTBP1,NM_001012614
6296,-24.970503827599778,PPP2R5D,NM_001270476
6297,-24.97123402477299,TLR2,NM_001318787
6298,-24.9760998131039,ZNF440,NM_152357
6299,-24.9760998131039,CORO1A,NM_001193333
6300,-24.977018508620972,GDE1,NM_001324066
6301,-24.98261449412509,GNAI2,NM_001282619
6302,-24.985669264120048,RUVBL1,NM_001319086
6303,-24.98706884447447,NFXL1,NM_001278624
6304,-24.98706884447447,KNL1,NM_170589
6305,-24.987068844474475,MBD6,NM_052897
6306,-24.991123114802512,DMC1,NM_007068
6307,-24.99276686558911,SLC2A3,NM_006931
6308,-24.99276686558911,BORA,NM_001286746
6309,-24.99503701412365,P4HA1,NM_001142595
6310,-24.99630252042142,MXD3,NM_001142935
6311,-24.99722121593849,ERMARD,NM_018341
6312,-24.99857266895596,ACTN1,NM_001130004
6313,-24.998903302121477,ZBTB43,NM_014007
6314,-25.000146972886732,CUL4B,NM_003588
6315,-25.005087349977153,SCARB2,NM_005506
6316,-25.01256949288529,ATP2B1,NM_001001323
6317,-25.01296957290663,LXN,NM_020169
6318,-25.014651659089616,AGPAT1,NM_006411
6319,-25.01523972144117,KIF14,NM_014875
6320,-25.01929399176921,NSMCE2,NM_001349486
6321,-25.02035482210794,NAA50,NM_025146
6322,-25.02076626008947,TOPBP1,NM_007027
6323,-25.02083570694529,NOL12,NM_024313
6324,-25.022138943901442,TSHZ1,NM_005786
6325,-25.02343648864535,FARS2,NM_001318872
6326,-25.032670164592293,PXK,NM_001349513
6327,-25.03277220020281,MED23,NM_004830
6328,-25.033188780088025,SCAI,NM_173690
6329,-25.03788730086958,ZBTB3,NM_024784
6330,-25.04015744940412,ZSCAN25,NM_001350984
6331,-25.04015744940412,DENND4A,NM_001320835
6332,-25.041557029758543,PIKFYVE,NM_015040
6333,-25.043239115941528,LZIC,NM_032368
6334,-25.043239115941528,EMC2,NM_001329495
6335,-25.045092684590852,AGL,NM_000028
6336,-25.045680746942406,ASCC2,NM_032204
6337,-25.05101930326049,TTI2,NM_025115
6338,-25.051607365612043,THOC5,NM_001002878
6339,-25.051607365612043,POU2F1,NM_001198783
6340,-25.055661635940083,CIR1,NM_004882
6341,-25.058987472909667,SUGP1,NM_172231
6342,-25.06036015672164,CYB5R3,NM_001129819
6343,-25.06084104155899,UBA52,NM_001321018
6344,-25.069625871114724,ATN1,NM_001007026
6345,-25.077924673929417,DPP8,NM_001320875
6346,-25.08204839111328,PIAS1,NM_001320687
6347,-25.082379024278797,ZCRB1,NM_033114
6348,-25.082379024278797,DUSP19,NM_080876
6349,-25.08383251290678,ZCCHC9,NM_032280
6350,-25.086677465039013,DUSP11,NM_003584
6351,-25.086677465039013,DPP9,NM_139159
6352,-25.087077545060353,CTCF,NM_006565
6353,-25.08797500978292,ZMIZ1,NM_020338
6354,-25.08828686325616,ZC3H14,NM_001326297
6355,-25.08975913157642,ZKSCAN1,NM_001346581
6356,-25.08975913157642,FASTKD2,NM_001136194
6357,-25.090801182222872,AGK,NM_018238
6358,-25.091612700225742,CCDC77,NM_032358
6359,-25.09202928011096,NARF,NM_001038618
6360,-25.095943179432098,ZNF362,NM_152493
6361,-25.097796748081418,ATM,NM_001351834
6362,-25.098127381246936,MAP3K8,NM_005204
6363,-25.098715443598493,ACSL1,NM_001286712
6364,-25.09980946742992,SLC25A15,NM_014252
6365,-25.102181651574977,SLC25A17,NM_001282726
6366,-25.102181651574977,MAP3K20,NM_133646
6367,-25.112820049780034,SLC25A3,NM_213611
6368,-25.11734708809525,TDRKH,NM_001083965
6369,-25.117599375377598,MBOAT2,NM_001321267
6370,-25.117930008543116,PHKB,NM_001031835
6371,-25.11920065674457,MRRF,NM_001346339
6372,-25.120600237098994,EPS8,NM_004447
6373,-25.122384358892496,RMDN3,NM_001323895
6374,-25.123045109209887,RPL7L1,NM_198486
6375,-25.124654507427035,JADE2,NM_001289984
6376,-25.12489867785921,XIAP,NM_001167
6377,-25.126298258213634,DENND4C,NM_001330640
6378,-25.12716882639375,SRBD1,NM_018079
6379,-25.12716882639375,SHPRH,NM_001042683
6380,-25.12935302820859,ZNF844,NM_001136501
6381,-25.129385066654727,OSER1,NM_016470
6382,-25.130250492931157,DYNC1I2,NM_001378
6383,-25.130581126096676,CNST,NM_152609
6384,-25.134495025417813,SLC35C2,NM_001281460
6385,-25.135948514045793,RECQL5,NM_004259
6386,-25.13653657639735,USP42,NM_032172
6387,-25.138132715860635,DDX21,NM_001256910
6388,-25.140402864395174,PLGRKT,NM_018465
6389,-25.140402864395174,DYNLT1,NM_006519
6390,-25.140402864395174,CCDC28A,NM_015439
6391,-25.15104126260023,POLR2H,NM_001278699
6392,-25.15137189576575,FANCF,NM_022725
6393,-25.155285795086886,NFE2L1,NM_003204
6394,-25.156151221363313,PTCD2,NM_024754
6395,-25.162875720247232,CBX6,NM_014292
6396,-25.162875720247236,RNF13,NM_007282
6397,-25.164347988567492,GSE1,NM_014615
6398,-25.164936050919046,KIF2A,NM_001243952
6399,-25.166720172712548,CSDE1,NM_001242891
6400,-25.169161803713425,PRR11,NM_018304
6401,-25.169390401268426,EEA1,NM_003566
6402,-25.174757789217548,RIOX2,NM_001042533
6403,-25.17677050856605,GLRX2,NM_016066
6404,-25.18122485891543,TRIM4,NM_033017
6405,-25.18122485891543,FAM98C,NM_174905
6406,-25.183739177882142,ALAS1,NM_000688
6407,-25.185138758236565,NFKB2,NM_001288724
6408,-25.18659224686455,FAM49B,NM_001353259
6409,-25.189193028564606,L3MBTL3,NM_032438
6410,-25.189193028564606,FANCM,NM_020937
6411,-25.190009688471164,SLC35A3,NM_012243
6412,-25.19203798069684,TAF1A,NM_001201536
6413,-25.19210742755266,AKAP13,NM_006738
6414,-25.193647378913987,FKBPL,NM_022110
6415,-25.19478901406873,LARS2,NM_015340
6416,-25.197389795768785,ZNF394,NM_032164
6417,-25.204941385532745,KRTCAP2,NM_173852
6418,-25.207542167232805,FAM118B,NM_024556
6419,-25.207542167232805,CD74,NM_001025159
6420,-25.20998379823368,NIPA2,NM_001184889
6421,-25.211996517582186,NRF1,NM_001293163
6422,-25.212240688014358,DUS2,NM_017803
6423,-25.212272726460498,NCDN,NM_014284
6424,-25.213309635203263,POLQ,NM_199420
6425,-25.217592503086305,CASS4,NM_001164116
6426,-25.221506402407442,C16orf91,NM_001272051
6427,-25.225144092850265,IFNAR2,NM_001289125
6428,-25.225560672735483,ZSCAN9,NM_001199479
6429,-25.225560672735483,PIGW,NM_178517
6430,-25.227414241384803,DHX34,NM_014681
6431,-25.227414241384807,TNS1,NM_022648
6432,-25.230015023084864,GIGYF2,NM_015575
6433,-25.23084725586859,EPC2,NM_015630
6434,-25.233928922405997,RAB9A,NM_004251
6435,-25.23530160621797,RNPC3,NM_017619
6436,-25.239584474101015,PDHA2,NM_005390
6437,-25.24082814486627,CAMTA2,NM_001171167
6438,-25.240897591722092,GFI1B,NM_004188
6439,-25.24390981140368,PIK3CB,NM_006219
6440,-25.245763380053003,LCLAT1,NM_001304445
6441,-25.245763380053003,ATXN3,NM_004993
6442,-25.246424130370393,TEX10,NM_017746
6443,-25.246824210391733,KIAA1551,NM_018169
6444,-25.250265341725694,OGFRL1,NM_001324266
6445,-25.253731549702177,STYXL1,NM_001317785
6446,-25.253731549702177,FAM198B,NM_016613
6447,-25.25396014725718,HERC4,NM_022079
6448,-25.259002559958116,CLEC11A,NM_002975
6449,-25.259829650838157,PPIG,NM_004792
6450,-25.262099799372695,SNRPF,NM_003095
6451,-25.262099799372695,SKIL,NM_005414
6452,-25.26291645927925,BCL2L13,NM_015367
6453,-25.26330100071833,DNAJA1,NM_001539
6454,-25.264700581072752,DCLRE1A,NM_014881
6455,-25.266382667255737,TMEM14C,NM_001165258
6456,-25.266382667255737,E2F8,NM_024680
6457,-25.266554149722076,ZNF236,NM_007345
6458,-25.267214900039466,PAK1,NM_001128620
6459,-25.26823623590506,RBM39,NM_001323423
6460,-25.27085259048229,AHSP,NM_016633
6461,-25.272252170836712,WDR89,NM_001258272
6462,-25.273934257019697,NEK1,NM_001199397
6463,-25.274350836904915,N4BP2L2,NM_001320836
6464,-25.28044893804089,MNDA,NM_002432
6465,-25.287017527335646,GOLPH3L,NM_018178
6466,-25.292769422428933,VIPAS39,NM_001193314
6467,-25.29287145803945,PAPOLG,NM_022894
6468,-25.29287145803945,CNTROB,NM_001037144
6469,-25.294553544222435,SNRK,NM_017719
6470,-25.294553544222435,FAM204A,NM_022063
6471,-25.296407112871755,PRG2,NM_001302927
6472,-25.30073759207811,ZNF652,NM_001145365
6473,-25.303738453799507,TBPL1,NM_001253676
6474,-25.30470591568645,DPH1,NM_001383
6475,-25.305191942427488,MED1,NM_004774
6476,-25.30519194242749,NUP37,NM_024057
6477,-25.310301901190574,ZMYM2,NM_001353162
6478,-25.310889963542127,TTC3,NM_003316
6479,-25.31111856109713,MARCH7,NM_001282805
6480,-25.3124912449091,PELI1,NM_020651
6481,-25.31517283142517,RPAP3,NM_024604
6482,-25.31517283142517,ATP8B4,NM_024837
6483,-25.31818926602374,ABLIM1,NM_001322882
6484,-25.321724920856045,ZBTB5,NM_014872
6485,-25.321858994912702,TFAP4,NM_003223
6486,-25.32272442118913,SOCS4,NM_199421
6487,-25.323541081095687,MFSD4B,NM_153369
6488,-25.325325202889186,NIT1,NM_001185092
6489,-25.327076735927992,ZBTB22,NM_005453
6490,-25.329693090505224,KATNA1,NM_007044
6491,-25.330921188393308,C12orf43,NM_001286198
6492,-25.331092670859647,TMEM106B,NM_018374
6493,-25.333362819394186,TTI1,NM_014657
6494,-25.334835087714445,SH3GLB1,NM_001206651
6495,-25.34107355985733,ZC3H7B,NM_017590
6496,-25.342344208058783,JADE1,NM_001287439
6497,-25.3424462436693,COX11,NM_004375
6498,-25.34292712850665,COPS3,NM_001316354
6499,-25.343343708391867,CLIC2,NM_001289
6500,-25.34471639220384,CHD7,NM_017780
6501,-25.348858889079978,RIT1,NM_006912
6502,-25.35131187804104,CDKN1B,NM_004064
6503,-25.35171195806238,MTA3,NM_001282755
6504,-25.361362213894544,UBE2E3,NM_006357
6505,-25.361692847060063,ARHGAP5,NM_001030055
6506,-25.3618643295264,CLP1,NM_006831
6507,-25.36413447806094,COIL,NM_004645
6508,-25.366877394582655,CLN8,NM_018941
6509,-25.36824493649094,TFPT,NM_013342
6510,-25.369244436824022,WDR37,NM_014023
6511,-25.369244436824022,DNAJB9,NM_012328
6512,-25.369730463565062,TXLNA,NM_175852
6513,-25.37151458535856,CBR4,NM_032783
6514,-25.371743182913562,ZNF398,NM_020781
6515,-25.374515447079958,TNIP1,NM_001252385
6516,-25.378029266379755,THRAP3,NM_001321471
6517,-25.378711852229657,SPTAN1,NM_001130438
6518,-25.37971135256274,MRPL48,NM_001318499
6519,-25.37988283502908,PBRM1,NM_001350077
6520,-25.37988283502908,METTL9,NM_016025
6521,-25.383213813902348,DHX36,NM_020865
6522,-25.388079602233258,ATXN2,NM_002973
6523,-25.39253395258264,ARID4A,NM_002892
6524,-25.398060491230936,ZSCAN29,NM_152455
6525,-25.398129938086758,ARHGEF6,NM_004840
6526,-25.39991405988026,AXIN1,NM_003502
6527,-25.409735798178758,ZDHHC4,NM_001134387
6528,-25.413808848199075,MORF4L2,NM_001142418
6529,-25.415181532011047,RHEBL1,NM_001303126
6530,-25.416250479199952,VRK3,NM_016440
6531,-25.41745168054559,ZNF562,NM_001130031
6532,-25.418034600993455,HSP90AB1,NM_001271969
6533,-25.419095431332185,GPALPP1,NM_001316951
6534,-25.420704829549333,ID1,NM_181353
6535,-25.425819930216104,SEC23B,NM_032985
6536,-25.427604052009606,LCORL,NM_153686
6537,-25.428084936846957,GLMN,NM_053274
6538,-25.42945762065893,CCDC134,NM_024821
6539,-25.430355085381496,IFT81,NM_014055
6540,-25.430355085381496,BCL2L1,NM_138578
6541,-25.430685718547014,ZNF195,NM_001242841
6542,-25.43199883616809,ZFYVE16,NM_001105251
6543,-25.437654387863105,ATP2C1,NM_001199179
6544,-25.438135272700457,SNRPB2,NM_003092
6545,-25.443352408977745,YWHAB,NM_003404
6546,-25.443421855833567,ARID3A,NM_005224
6547,-25.44464995372165,HMGCR,NM_000859
6548,-25.445238016073205,LPIN2,NM_014646
6549,-25.447022137866707,TRAPPC4,NM_001318492
6550,-25.448704224049692,LATS1,NM_001350339
6551,-25.449692366422585,IP6K1,NM_001242829
6552,-25.450557792699016,SC5D,NM_001024956
6553,-25.45114585505057,ATAD1,NM_032810
6554,-25.454802325185668,ESR2,NM_001291712
6555,-25.455672893365787,ZNF791,NM_153358
6556,-25.455672893365787,TRAF7,NM_032271
6557,-25.4557749289763,LRWD1,NM_001317721
6558,-25.46397169618048,SRPK2,NM_001350744
6559,-25.46445258101783,STXBP4,NM_178509
6560,-25.46672272955237,FLNA,NM_001110556
6561,-25.467053362717888,NR3C1,NM_001018077
6562,-25.474502916871334,FAM98A,NM_015475
6563,-25.47872866966571,NXF3,NM_022052
6564,-25.47872866966571,NCAPH,NM_015341
6565,-25.479545329572268,RWDD3,NM_001278248
6566,-25.48507186822057,SPECC1L,NM_015330
6567,-25.487513499221443,RETN,NM_020415
6568,-25.48784413238696,PRR14L,NM_173566
6569,-25.48829812068186,DCAF11,NM_025230
6570,-25.489526218569946,SESTD1,NM_178123
6571,-25.490839336191026,TDRD3,NM_001146071
6572,-25.491725993261962,PITRM1,NM_001347729
6573,-25.495224239684585,CD101,NM_004258
6574,-25.497494388219124,TARDBP,NM_007375
6575,-25.50186227583516,ERGIC2,NM_016570
6576,-25.501948738568505,UPF2,NM_080599
6577,-25.505274575538085,FAM3A,NM_001282311
6578,-25.50586263788964,BCAS3,NM_001320470
6579,-25.510316988239023,FER,NM_005246
6580,-25.513642825208603,MPLKIP,NM_138701
6581,-25.517697095536644,SETD4,NM_001286752
6582,-25.517697095536644,CALCOCO1,NM_020898
6583,-25.522395616318196,SUN1,NM_001130965
6584,-25.52339511665128,TRPS1,NM_014112
6585,-25.52339511665128,PUM1,NM_001020658
6586,-25.523395116651283,ACSL3,NM_004457
6587,-25.525248685300603,OGFOD1,NM_001324358
6588,-25.530119615535202,WAC,NM_100264
6589,-25.538487865205717,DHX32,NM_018180
6590,-25.5401699513887,PHF3,NM_001290259
6591,-25.54100218417243,RBMX2,NM_016024
6592,-25.54813812103788,SUSD6,NM_014734
6593,-25.548468754203398,CTNND1,NM_001085458
6594,-25.550983073170112,ITPK1,NM_014216
6595,-25.558763260489073,RNPS1,NM_080594
6596,-25.56161632947148,WIPF2,NM_133264
6597,-25.56388647800602,TMEM147,NM_001242597
6598,-25.564217111171537,ZNF107,NM_016220
6599,-25.56558979498351,PAAF1,NM_001267803
6600,-25.56773093047133,POR,NM_000941
6601,-25.569103614283303,CCDC125,NM_176816
6602,-25.574855509376594,ZBTB25,NM_001354684
6603,-25.576883801602268,HSD17B4,NM_001199291
6604,-25.582235616674215,KCTD20,NM_173562
6605,-25.582235616674215,ARL14EP,NM_152316
6606,-25.586149515995352,IKBKG,NM_001099857
6607,-25.588921780161748,ELOVL6,NM_024090
6608,-25.59297605048979,KMT2E,NM_182931
6609,-25.59320464804479,ZNF92,NM_001287533
6610,-25.594658136672773,LINS1,NM_001352507
6611,-25.598572035993907,PPIP5K1,NM_001354401
6612,-25.604708472526273,PTP4A2,NM_080391
6613,-25.604708472526273,MAT2A,NM_005911
6614,-25.607324827103504,PHF20,NM_016436
6615,-25.60855292499159,ICAM2,NM_001099786
6616,-25.610406493640912,PROSER1,NM_025138
6617,-25.611223153547467,S100PBP,NM_022753
6618,-25.611223153547467,MZF1,NM_198055
6619,-25.611223153547467,MMS22L,NM_198468
6620,-25.61300727534097,GCA,NM_001330266
6621,-25.61997594465706,C12orf10,NM_021640
6622,-25.621375525011484,POLR2B,NM_001303269
6623,-25.621375525011484,FAM126B,NM_001321628
6624,-25.621375525011484,CLN3,NM_001042432
6625,-25.628927114775447,UBE2F,NM_080678
6626,-25.629343694660662,CCDC127,NM_145265
6627,-25.631025780843647,LSM5,NM_001139499
6628,-25.63287934949297,RNF113A,NM_006978
6629,-25.63287934949297,CNPY4,NM_152755
6630,-25.633626562543704,TMED4,NM_001303062
6631,-25.636540961531757,CDK19,NM_015076
6632,-25.636723801958283,C7orf50,NM_001318252
6633,-25.637123881979623,SLFN14,NM_001129820
6634,-25.639394030514165,CHAC2,NM_001346127
6635,-25.641076116697146,SLC33A1,NM_004733
6636,-25.64292968534647,FAU,NM_001997
6637,-25.644509131180932,FBXO11,NM_001190274
6638,-25.64914632195684,MCFD2,NM_001171508
6639,-25.649444366367664,NSD3,NM_023034
6640,-25.650747603323815,MSL3,NM_078628
6641,-25.651228488161166,UROS,NM_001324039
6642,-25.653498636695705,C5orf22,NM_018356
6643,-25.657412536016842,NMD3,NM_015938
6644,-25.65774316918236,VPS54,NM_016516
6645,-25.659094622199827,KDM8,NM_001145348
6646,-25.6600133177169,ARHGAP23,NM_001199417
6647,-25.66311055713148,CCDC167,NM_138493
6648,-25.66471183849845,WDR4,NM_001260477
6649,-25.66471183849845,C8orf88,NM_001190972
6650,-25.666976845129305,RRBP1,NM_001042576
6651,-25.666981987032994,SACM1L,NM_001319073
6652,-25.669246993663844,NIP7,NM_016101
6653,-25.675761674685038,MSL2,NM_018133
6654,-25.675761674685038,CUL4A,NM_001278513
