,logLikelihood,Gene,AccNum
6688,-23.808036583495966,ALG6,NM_013339
6689,-23.809912284464474,MRPL21,NM_181515
6690,-23.810864814227255,RBM17,NM_001145547
6691,-23.811519647051785,SPAG5,NM_006461
6692,-23.813271443468842,SUV39H1,NM_001282166
6693,-23.813563094128487,DOPEY2,NM_001320714
6694,-23.814120610256207,PSMA6,NM_001282232
6695,-23.815161144696354,PPP2R2D,NM_001291310
6696,-23.817322051800073,TRUB2,NM_001329863
6697,-23.817408836813332,STXBP4,NM_178509
6698,-23.819000448404385,HNRNPF,NM_001098208
6699,-23.81984160442668,MAF1,NM_032272
6700,-23.82027683398545,UBLCP1,NM_145049
6701,-23.82104026668498,WAPL,NM_015045
6702,-23.821665727209446,PAGR1,NM_024516
6703,-23.82188620143261,CHORDC1,NM_012124
6704,-23.82256404345296,IL16,NM_001352684
6705,-23.824159209995617,MTPAP,NM_018109
6706,-23.82527911638843,C18orf21,NM_001201475
6707,-23.826043646172437,CASZ1,NM_001079843
6708,-23.826889702100583,CHD9,NM_001352127
6709,-23.8273285646865,ZEB1,NM_001323638
6710,-23.8318539923164,CEP41,NM_018718
6711,-23.831867185055255,PDS5B,NM_015032
6712,-23.83215571590737,GPD2,NM_001083112
6713,-23.832261072187958,CCDC15,NM_025004
6714,-23.834262284894926,PBK,NM_018492
6715,-23.837831536039324,TTLL7,NM_001350214
6716,-23.83826847563052,CSDE1,NM_001242891
6717,-23.8394575920692,MBTPS1,NM_003791
6718,-23.841778314594332,SP2,NM_003110
6719,-23.843237016206643,COQ8B,NM_024876
6720,-23.846025647679365,AKAP10,NM_007202
6721,-23.84626057453367,ZNF273,NM_021148
6722,-23.84678886555698,MIPEP,NM_005932
6723,-23.847274737741095,DDX27,NM_001348187
6724,-23.848730133764317,TMEM2,NM_013390
6725,-23.850787977890153,FGD3,NM_001083536
6726,-23.852134117537144,KMT5B,NM_001300907
6727,-23.852171762035166,ZNF76,NM_003427
6728,-23.856322138937735,TRNT1,NM_182916
6729,-23.856436446958174,USP33,NM_015017
6730,-23.857185024624897,COMMD10,NM_001308080
6731,-23.857952368298363,DNAJC10,NM_018981
6732,-23.858042113228613,VPS13B,NM_017890
6733,-23.859414729179218,JAML,NM_153206
6734,-23.860218770082223,DIS3,NM_001322349
6735,-23.86025161109302,USP54,NM_001350995
6736,-23.865369327938097,CHTF8,NM_001039690
6737,-23.866221733680337,NEDD4,NM_001284338
6738,-23.86682574181623,SC5D,NM_001024956
6739,-23.86844749460703,PREPL,NM_006036
6740,-23.872545563398113,ANKRD12,NM_001204056
6741,-23.875567596098577,MTF2,NM_007358
6742,-23.87593920361653,DMAC2,NM_001167867
6743,-23.877697253716168,CINP,NM_032630
6744,-23.87833336436324,RNF141,NM_016422
6745,-23.879691502352895,MLST8,NM_001352059
6746,-23.88070829654563,OGFRL1,NM_001324266
6747,-23.881170630904343,LIPE,NM_005357
6748,-23.882523707243443,PDPR,NM_017990
6749,-23.883111729252267,DHX30,NM_001330990
6750,-23.883214114517994,DNAJB4,NM_001317100
6751,-23.884595061815865,SHCBP1,NM_001324318
6752,-23.88481382903322,SLC35B3,NM_015948
6753,-23.88589665615248,IFT80,NM_001190241
6754,-23.887414189020486,ANXA2,NM_001136015
6755,-23.888208185273847,CLUAP1,NM_001330454
6756,-23.89037058168002,NSMCE2,NM_001349486
6757,-23.89210549008345,ELF2,NM_001331036
6758,-23.892592714538484,NME7,NM_013330
6759,-23.8929296090528,PPM1B,NM_177968
6760,-23.89452243156222,SCAF11,NM_004719
6761,-23.899980505179283,SMIM12,NM_001164824
6762,-23.90038336468608,PIK3R4,NM_014602
6763,-23.901926976381027,ZCCHC6,NM_001330718
6764,-23.90223242188309,MBNL1,NM_021038
6765,-23.905099293528778,GCA,NM_001330266
6766,-23.90656396288008,XIAP,NM_001167
6767,-23.908882114483553,SEMA4B,NM_020210
6768,-23.909229599113498,ERI1,NM_001354636
6769,-23.909645172226163,ZNF507,NM_001136156
6770,-23.909985331423947,LYSMD4,NM_152449
6771,-23.913101474042932,SSBP1,NM_001256510
6772,-23.91356358947365,ZNF562,NM_001130031
6773,-23.91439433000789,IPO5,NM_002271
6774,-23.91762661337842,CEP290,NM_025114
6775,-23.918071841565332,NSD2,NM_133334
6776,-23.919622440315727,CCAR2,NM_021174
6777,-23.920665024261552,METTL18,NM_033418
6778,-23.921189723130055,PARK7,NM_007262
6779,-23.924554073195605,HIST1H2AM,NM_003514
6780,-23.927729113324766,CDK4,NM_000075
6781,-23.92924675599217,POMGNT2,NM_032806
6782,-23.929289137897,BAZ2B,NM_013450
6783,-23.93000350392092,SIRT5,NM_012241
6784,-23.930413655303674,PSMD8,NM_002812
6785,-23.930734626953765,MAN2A1,NM_002372
6786,-23.933449357731636,SHISA5,NM_001272068
6787,-23.933565029973426,PRMT9,NM_001350141
6788,-23.93651765013042,ACOT13,NM_001160094
6789,-23.93682997650944,SNAP23,NM_003825
6790,-23.942084775469688,PRKAG1,NM_001206710
6791,-23.942143502974282,EIF3D,NM_003753
6792,-23.94298521144339,ARHGEF3,NM_001128616
6793,-23.944403418878878,SUN1,NM_001130965
6794,-23.94499664841628,GAR1,NM_018983
6795,-23.94642898310036,MRPS33,NM_016071
6796,-23.947583950114,AASDH,NM_001323890
6797,-23.951112653558177,METTL13,NM_015935
6798,-23.954832632957153,PAK1,NM_001128620
6799,-23.95542406400005,EFCAB7,NM_032437
6800,-23.956756180683563,KTN1,NM_001271014
6801,-23.95774048305757,SAMSN1,NM_001256370
6802,-23.95945941590484,PRPF4,NM_001322267
6803,-23.963743536026936,LYN,NM_002350
6804,-23.963952447554156,BTK,NM_001287344
6805,-23.963978177535072,METTL23,NM_001206987
6806,-23.96486024884435,FBXL4,NM_001278716
6807,-23.965015057352694,CTDSPL2,NM_016396
6808,-23.96856948191543,B4GALT4,NM_212543
6809,-23.96955162572717,MRE11,NM_001330347
6810,-23.972597731375124,TSPAN14,NM_001351267
6811,-23.975795448360067,TRAK2,NM_015049
6812,-23.9783840318865,RGS3,NM_144488
6813,-23.97978820934866,CCDC18,NM_001306076
6814,-23.980625129426087,INSIG1,NM_001346591
6815,-23.982153045905754,DBF4B,NM_145663
6816,-23.984366064650004,CEP57L1,NM_001350658
6817,-23.98460343975049,TMEM39B,NM_001319677
6818,-23.984674113452932,GEMIN5,NM_015465
6819,-23.98511481517345,EIF4G3,NM_001198801
6820,-23.986759665628306,LPXN,NM_001143995
6821,-23.98800423381578,LATS2,NM_014572
6822,-23.989990055011877,HIST1H2AC,NM_003512
6823,-23.991334800455725,HIST1H2BL,NM_003519
6824,-23.993188641022694,ZBTB7B,NM_001252406
6825,-23.994499656474538,RNPS1,NM_080594
6826,-23.99580977982982,NDE1,NM_001143979
6827,-23.99665442157309,ATM,NM_001351834
6828,-23.997427465193333,ECD,NM_001135752
6829,-23.997953997781085,NCEH1,NM_001146276
6830,-23.99861181983107,JOSD1,NM_014876
6831,-24.000092980836538,TXNL4B,NM_001324355
6832,-24.002702497725835,RBM26,NM_001286631
6833,-24.00772338597268,STAG1,NM_005862
6834,-24.00842765880452,KIAA0100,NM_014680
6835,-24.010129759241202,CCAR1,NM_018237
6836,-24.011156915836704,CENPJ,NM_018451
6837,-24.01225132933343,SWT1,NM_017673
6838,-24.012495943455875,EID1,NM_014335
6839,-24.012541148909257,COX7B,NM_001866
6840,-24.01315439169115,ZNF548,NM_001172773
6841,-24.013472510898648,TSHZ1,NM_005786
6842,-24.015310769464993,SPIDR,NM_001352949
6843,-24.01656842361134,ZMYM4,NM_001350139
6844,-24.01852791755038,GAPVD1,NM_001282680
6845,-24.0200722902524,ITCH,NM_001324197
6846,-24.023190982324135,FAH,NM_000137
6847,-24.02545575926471,CUTA,NM_015921
6848,-24.026617626255074,SETX,NM_001351527
6849,-24.027720376323785,C6orf89,NM_001286636
6850,-24.02860477248933,KIF18A,NM_031217
6851,-24.034019599261455,MSL3,NM_078628
6852,-24.035279268980112,MATR3,NM_199189
6853,-24.04190060757984,MIS18BP1,NM_018353
6854,-24.043072638169278,MPHOSPH9,NM_022782
6855,-24.045959647078917,SLC5A6,NM_021095
6856,-24.046151256207068,MINDY1,NM_001319998
6857,-24.046162109334166,CBLB,NM_001321807
6858,-24.048449442500917,TLK1,NM_012290
6859,-24.04874463989276,JKAMP,NM_001284201
6860,-24.05058471204806,HADHB,NM_001281513
6861,-24.052229842326785,UROS,NM_001324039
6862,-24.05233944861649,SQSTM1,NM_001142298
6863,-24.052954484880722,TNFSF13B,NM_006573
6864,-24.055466304577575,PPIH,NM_001330510
6865,-24.055572918768064,DALRD3,NM_018114
6866,-24.05571422399389,ATF7,NM_006856
6867,-24.05648941397345,CD274,NM_014143
6868,-24.056783623432043,RWDD3,NM_001278248
6869,-24.057239599484824,CEP128,NM_152446
6870,-24.06052728053532,ZNF614,NM_025040
6871,-24.061267428082207,EFL1,NM_001322845
6872,-24.06566887654614,RFK,NM_018339
6873,-24.068689039369744,GPN1,NM_007266
6874,-24.068774202027612,PUS7L,NM_001098615
6875,-24.073310031188207,ME2,NM_002396
6876,-24.07596996967643,RNF6,NM_005977
6877,-24.076349248280728,MELK,NM_014791
6878,-24.085034350832633,RAPGEF1,NM_198679
6879,-24.08581416964288,CENPI,NM_006733
6880,-24.086201805835962,ARMC9,NM_001352755
6881,-24.086669865276345,CCNE2,NM_057749
6882,-24.08925060130544,RPL7L1,NM_198486
6883,-24.09213746489214,LCP1,NM_002298
6884,-24.09421766384801,YEATS2,NM_001351370
6885,-24.096193692738282,PSMC3,NM_002804
6886,-24.097696539965714,IL1RAP,NM_001167928
6887,-24.099172508003882,GLMN,NM_053274
6888,-24.100378577063278,TGS1,NM_024831
6889,-24.10111199666185,UBXN11,NM_183008
6890,-24.102879615859592,TFRC,NM_003234
6891,-24.104721737337936,CALU,NM_001199671
6892,-24.104882703536997,ZNF143,NM_003442
6893,-24.10581283133928,EIF4G1,NM_182917
6894,-24.106838668444198,GOLPH3L,NM_018178
6895,-24.107583351669046,ADD3,NM_001320594
6896,-24.107724324057628,ZNF71,NM_021216
6897,-24.108105778658736,ADI1,NM_001306077
6898,-24.10985392441498,STT3A,NM_001278503
6899,-24.11892120373391,IQCB1,NM_001023570
6900,-24.121187767512616,CLNS1A,NM_001293
6901,-24.12193759015313,ERMARD,NM_018341
6902,-24.123321298352025,PC,NM_001040716
6903,-24.124073769106644,TEX30,NM_138779
6904,-24.12628079277021,NRDC,NM_002525
6905,-24.12680001428929,ARL14EP,NM_152316
6906,-24.12720364087397,NDUFA5,NM_001291304
6907,-24.12821450359795,ASCC1,NM_001198799
6908,-24.128845658516074,WDR35,NM_001006657
6909,-24.129160559129815,PHF3,NM_001290259
6910,-24.129725532787774,ZSCAN25,NM_001350984
6911,-24.129787998056088,CTSS,NM_004079
6912,-24.131187669075736,SLC45A4,NM_001286646
6913,-24.133439049018083,PARN,NM_002582
6914,-24.136357160374256,C8orf88,NM_001190972
6915,-24.140985743775182,RNF38,NM_194328
6916,-24.14100329847893,SLC38A9,NM_001349382
6917,-24.14256343148152,SQLE,NM_003129
6918,-24.14315877297563,HNRNPH3,NM_001322437
6919,-24.143344457655665,PPP6C,NM_001123355
6920,-24.144625698740334,HPS5,NM_181507
6921,-24.148078354486852,KRAS,NM_033360
6922,-24.148951363313024,UXS1,NM_001253876
6923,-24.15035815884485,CEP57,NM_001243776
6924,-24.15160044515948,TRIP4,NM_001321924
6925,-24.15322748550063,TRRAP,NM_001244580
6926,-24.153376750371418,SPIN1,NM_006717
6927,-24.155409737979962,SLC33A1,NM_004733
6928,-24.155673590224236,IFNAR2,NM_001289125
6929,-24.156295037840817,RABGAP1,NM_012197
6930,-24.156685807102377,EEF1AKMT2,NM_001304467
6931,-24.157481127542717,SUSD6,NM_014734
6932,-24.16018688508105,RNF14,NM_004290
6933,-24.16558966005465,SRP14,NM_001309434
6934,-24.165589806296907,BACH1,NM_206866
6935,-24.16765080538114,CDK5RAP1,NM_016408
6936,-24.168725013289134,PEX1,NM_001282678
6937,-24.176474351814292,HMCES,NM_001006109
6938,-24.17828902779432,ZNHIT6,NM_017953
6939,-24.178960327987173,ABHD18,NM_001358454
6940,-24.180494933464956,SLC25A3,NM_213611
6941,-24.182741540631774,CEP162,NM_014895
6942,-24.184926237915803,PARVB,NM_001003828
6943,-24.187103264419996,TBCCD1,NM_001134415
6944,-24.19708069086498,ECI2,NM_001166010
6945,-24.198436533436965,BLZF1,NM_001320973
6946,-24.19922208905869,PUM2,NM_015317
6947,-24.199392666775,RAB7A,NM_004637
6948,-24.199734377930664,DDIAS,NM_145018
6949,-24.199810262882632,TRAPPC4,NM_001318492
6950,-24.207866839674775,WDR48,NM_001346228
6951,-24.207927772263407,CEP55,NM_018131
6952,-24.20914590869188,DEGS1,NM_001321542
6953,-24.20977784678422,RIPK1,NM_001317061
6954,-24.2115118902188,DDX21,NM_001256910
6955,-24.21204981491093,SENP2,NM_021627
6956,-24.21319456866278,HEATR5A,NM_015473
6957,-24.218346365300743,RBM6,NM_001349192
6958,-24.21853170025341,UTP15,NM_032175
6959,-24.218731483551434,PHF12,NM_001033561
6960,-24.219112328300877,ATXN3,NM_004993
6961,-24.222401716191897,PDHA1,NM_001173454
6962,-24.22301609941388,CREB1,NM_134442
6963,-24.223254599152366,TMEM68,NM_001286657
6964,-24.22517762709746,INPP5K,NM_001135642
6965,-24.22597536590885,CBX3,NM_007276
6966,-24.226767538583605,SETD4,NM_001286752
6967,-24.22773358746003,DPP9,NM_139159
6968,-24.231035265861912,FOXN3,NM_005197
6969,-24.23380579834814,PRKAA1,NM_001355028
6970,-24.234102958304245,CLUH,NM_015229
6971,-24.23515370823577,AP4E1,NM_001252127
6972,-24.236449231057055,ZUFSP,NM_145062
6973,-24.237452684138095,DDOST,NM_005216
6974,-24.237737004983014,ZFP62,NM_152283
6975,-24.23921603343098,TAF5L,NM_001025247
6976,-24.240190778438443,LRP5,NM_001291902
6977,-24.241577332482688,NKRF,NM_001173488
6978,-24.243067527465527,HIST4H4,NM_175054
6979,-24.244255440654747,MITF,NM_001354607
6980,-24.250741369144343,FARS2,NM_001318872
6981,-24.254233690579586,RBM15,NM_022768
6982,-24.254462809046778,F13A1,NM_000129
6983,-24.256316511998474,CDK16,NM_033018
6984,-24.256367295395258,LIAS,NM_006859
6985,-24.25722793751042,ZNF180,NM_001288760
6986,-24.25768056693111,CCDC47,NM_020198
6987,-24.25774552781901,ELF1,NM_172373
6988,-24.25869044325116,IDH1,NM_001282387
6989,-24.260668343664967,AGTPBP1,NM_001330701
6990,-24.261943884212887,ZNF146,NM_007145
6991,-24.263149419611253,EIF3G,NM_003755
6992,-24.26716296812916,ARHGAP5,NM_001030055
6993,-24.270688080883925,FER,NM_005246
6994,-24.27389490265494,HAX1,NM_006118
6995,-24.274484943880005,GGPS1,NM_001037277
6996,-24.275435828369925,GPAM,NM_001244949
6997,-24.277815812125617,TOPBP1,NM_007027
6998,-24.278129937237683,SNCA,NM_000345
6999,-24.27925161713614,TANC2,NM_025185
7000,-24.28044765727288,IL4R,NM_001257407
7001,-24.286901265452208,ZNF84,NM_001289972
7002,-24.291005196818116,NCSTN,NM_001290184
7003,-24.29591643431251,LTV1,NM_001329953
7004,-24.301827108103907,CEP44,NM_001040157
7005,-24.30370280576172,ACADVL,NM_001270448
7006,-24.30407876402715,VARS,NM_006295
7007,-24.304588475175226,TACC1,NM_001352786
7008,-24.305346467057376,SUCLG1,NM_003849
7009,-24.313571916138226,LEPR,NM_001003679
7010,-24.316260902510045,ENTPD4,NM_004901
7011,-24.316313051655797,EHMT2,NM_001318833
7012,-24.318900918216396,MMS22L,NM_198468
7013,-24.319261225353966,MOB1B,NM_001244766
7014,-24.32409199619172,TMEM230,NM_001009924
7015,-24.329191821092607,MED24,NM_001330211
7016,-24.332279635555246,CTBP1,NM_001012614
7017,-24.332485887479333,NEU3,NM_006656
7018,-24.33311470444657,IKBKB,NM_001556
7019,-24.334107896135105,CYB561A3,NM_001161454
7020,-24.33454358722519,CHAMP1,NM_032436
7021,-24.33825096716122,TTLL5,NM_015072
7022,-24.339051698701063,ZNF260,NM_001012756
7023,-24.340278874174825,TTC37,NM_014639
7024,-24.34184106859047,HIST1H2AD,NM_021065
7025,-24.344390482605284,FOXP1,NM_001349338
7026,-24.345497768248762,MLH1,NM_001258274
7027,-24.34850437185739,ZNF566,NM_001300970
7028,-24.35665367234136,MTERF3,NM_001286643
7029,-24.35695214564302,MED20,NM_001305456
7030,-24.361872326409486,PRPF38A,NM_032864
7031,-24.363838750463362,DNAJB9,NM_012328
7032,-24.364364635386167,NCOA1,NM_147223
7033,-24.365820728715605,SNX11,NM_001330320
7034,-24.36634599602066,TAF12,NM_001135218
7035,-24.366671440407973,ARMC8,NM_015396
7036,-24.367473755800543,CCDC125,NM_176816
7037,-24.373262027436617,VPS36,NM_001282169
7038,-24.374658476405386,TRAM1,NM_001317805
7039,-24.37714081705224,LRRC8D,NM_001134479
7040,-24.37919926508829,SLC9B2,NM_178833
7041,-24.380136515067974,ZDHHC6,NM_001351082
7042,-24.382827865957005,MTIF3,NM_001166263
7043,-24.38477859595146,SMARCE1,NM_003079
7044,-24.385802769368343,TRMO,NM_001330725
7045,-24.390707938132405,AK9,NM_001145128
7046,-24.392833453971626,SLC31A1,NM_001859
7047,-24.399029812523324,ALG14,NM_001305242
7048,-24.40039208244497,GYPE,NM_198682
7049,-24.40039208244497,GYPA,NM_002099
7050,-24.400514507031673,PARPBP,NM_001319988
7051,-24.405498240859792,NUP155,NM_004298
7052,-24.409544615854912,BLM,NM_001287248
7053,-24.41060054527227,PEAR1,NM_001353683
7054,-24.41281821855592,GLT8D1,NM_001010983
7055,-24.41725213714359,TCF4,NM_001083962
7056,-24.42024923746652,SRSF3,NM_003017
7057,-24.42054734029253,GFM2,NM_001281302
7058,-24.42475088165739,SEC23B,NM_032985
7059,-24.428266648336745,ZGRF1,NM_018392
7060,-24.430901046266595,CDK11B,NM_033489
7061,-24.431340106936258,CPSF2,NM_001322272
7062,-24.431394323640436,YPEL5,NM_001127401
7063,-24.43159836726793,PIGC,NM_002642
7064,-24.433663039758326,PPIA,NM_001300981
7065,-24.435891031937054,BCAP29,NM_018844
7066,-24.43872103470631,ZNF639,NM_016331
7067,-24.44022127388582,MDM4,NM_002393
7068,-24.44039952732109,ODF2L,NM_001007022
7069,-24.440661561977425,STRBP,NM_018387
7070,-24.440815867449125,SLX4,NM_032444
7071,-24.442190893879392,NIF3L1,NM_021824
7072,-24.44677078354788,TOP3A,NM_004618
7073,-24.44747930940473,ANKRD27,NM_032139
7074,-24.44845241567203,C5orf30,NM_001316968
7075,-24.449225435957707,IGF1R,NM_000875
7076,-24.453159922751404,TALDO1,NM_006755
7077,-24.454788077669342,NDUFA6,NM_002490
7078,-24.45511966004163,BRCA2,NM_000059
7079,-24.45642108294831,ZNF148,NM_001348424
7080,-24.45983882949248,PTPRC,NM_002838
7081,-24.46058389347827,HLA-DQB1,NM_001243961
7082,-24.460692780630662,ZMYM5,NM_001142684
7083,-24.462117745188735,TMEM50B,NM_006134
7084,-24.462884626946682,BCAS3,NM_001320470
7085,-24.4633288342296,GPNMB,NM_001005340
7086,-24.46450059426132,APEX2,NM_014481
7087,-24.466959731421724,GSTCD,NM_001031720
7088,-24.469177081858703,METTL6,NM_152396
7089,-24.470410003943616,SLC46A3,NM_181785
7090,-24.470416628512346,PTPRA,NM_002836
7091,-24.471258922204367,HNRNPK,NM_002140
7092,-24.472001377635156,TBC1D5,NM_014744
7093,-24.474643994393233,PTCD2,NM_024754
7094,-24.47595172819367,UBE2L6,NM_198183
7095,-24.47637578984547,DIABLO,NM_001278304
7096,-24.480033608652125,PLSCR4,NM_001128304
7097,-24.480342856854378,MTA3,NM_001282755
7098,-24.480929650160462,FUT4,NM_002033
7099,-24.482624463742788,ZNF724,NM_001355406
7100,-24.4844437312221,SEPT11,NM_001306147
7101,-24.485102882112493,MAPRE2,NM_001143827
7102,-24.48544882471104,CYB5R4,NM_016230
7103,-24.48577243632696,PPP1R2,NM_001316325
7104,-24.487946247987985,IVNS1ABP,NM_006469
7105,-24.489291653540946,C12orf4,NM_020374
7106,-24.48984162032918,MMD,NM_012329
7107,-24.491702840169758,PTP4A1,NM_003463
7108,-24.493629109673314,GGA1,NM_001172688
7109,-24.493634199064065,GPATCH2,NM_018040
7110,-24.496787148761904,HP1BP3,NM_016287
7111,-24.49764655514356,ZNF362,NM_152493
7112,-24.49940974094433,NKTR,NM_001349125
7113,-24.50012555878721,ATP5MC3,NM_001190329
7114,-24.5035014841136,THAP5,NM_182529
7115,-24.50357294024339,ESCO1,NM_052911
7116,-24.51584190438018,CDC42SE2,NM_020240
7117,-24.52057582096514,FNDC3A,NM_001278438
7118,-24.523204996621992,TMEM147,NM_001242597
7119,-24.52356978236074,THRB,NM_001252634
7120,-24.524840166997652,PLD1,NM_002662
7121,-24.52728832633984,RAB5C,NM_001252039
7122,-24.528225605607332,DUS2,NM_017803
7123,-24.52829834473283,LNX2,NM_153371
7124,-24.52870321645189,LZIC,NM_032368
7125,-24.53142802349993,CAND1,NM_001329674
7126,-24.531806995533913,CDK1,NM_001320918
7127,-24.535530673583,MTHFD1L,NM_001350492
7128,-24.540262621217305,MLF2,NM_005439
7129,-24.540364274875724,PSEN1,NM_000021
7130,-24.542724706896394,TXNDC11,NM_001303447
7131,-24.542976541780178,CDCA7L,NM_001127370
7132,-24.54327098222682,BIRC2,NM_001256163
7133,-24.543829698228695,ZFYVE19,NM_001077268
7134,-24.54415349144876,VAMP4,NM_003762
7135,-24.549233667188386,PAFAH1B2,NM_002572
7136,-24.549416986803273,TAF1L,NM_153809
7137,-24.552604296716073,ARMC1,NM_018120
7138,-24.555166385029146,SURF4,NM_001280790
7139,-24.55582466383485,ASF1A,NM_014034
7140,-24.555989334212114,ANKRA2,NM_023039
7141,-24.55606697119978,DMC1,NM_007068
7142,-24.557844551936704,TIGD2,NM_145715
7143,-24.56173221625793,BRIP1,NM_032043
7144,-24.56205480344247,MEGF9,NM_001080497
7145,-24.56295758363432,ZRANB3,NM_001286569
7146,-24.563054138141915,DCUN1D4,NM_001287757
7147,-24.565375442616865,L3MBTL3,NM_032438
7148,-24.56626036418134,RAB27A,NM_004580
7149,-24.56657660183595,TARDBP,NM_007375
7150,-24.56680562849234,TTK,NM_001166691
7151,-24.5716999234917,PSME3,NM_001267045
7152,-24.57260307738364,TCF20,NM_005650
7153,-24.575106726554854,TCEANC2,NM_153035
7154,-24.57565064105834,COPS8,NM_198189
7155,-24.576117004653383,SHPRH,NM_001042683
7156,-24.576342054127895,USP42,NM_032172
7157,-24.578639579979317,TROVE2,NM_001173524
7158,-24.58042924332637,COX7A2,NM_001865
7159,-24.582111434287317,CASP7,NM_033338
7160,-24.584229006851967,MORF4L1,NM_206839
7161,-24.58563334934226,EXT2,NM_001178083
7162,-24.586077753268473,DCTN2,NM_001348067
7163,-24.588045908926052,ITGB3BP,NM_001206739
7164,-24.592071527725285,C2orf42,NM_001348758
7165,-24.594380364360763,SUGP1,NM_172231
7166,-24.59464237273517,BABAM2,NM_001329114
7167,-24.594710169563154,ENO1,NM_001201483
7168,-24.59546370762577,PLGRKT,NM_018465
7169,-24.59696818169783,PPM1A,NM_021003
7170,-24.597869428934295,GSPT1,NM_001130007
7171,-24.59864247368379,MRPL13,NM_014078
7172,-24.59893227670803,CARS2,NM_001352252
7173,-24.599559681339816,TP53INP1,NM_001135733
7174,-24.600229698221476,SNRPF,NM_003095
7175,-24.60047419848444,DCUN1D5,NM_001318739
7176,-24.60519126426202,INTS2,NM_001351695
7177,-24.60705715241754,GAPDH,NM_001256799
7178,-24.612309594562834,PDCD4,NM_145341
7179,-24.616508455912566,RIOK3,NM_003831
7180,-24.622260447886813,PHF6,NM_032458
7181,-24.624256357706077,BBS10,NM_024685
7182,-24.62437636683676,UCHL5,NM_001350848
7183,-24.625191134764208,THOC7,NM_001285404
7184,-24.630346879704994,GADD45A,NM_001924
7185,-24.630750358845336,RLIM,NM_183353
7186,-24.631073047590025,DIEXF,NM_014388
7187,-24.631975924539134,CCDC112,NM_152549
7188,-24.636416193408742,PRKACB,NM_001242860
7189,-24.637069940291514,LARP7,NM_001267039
7190,-24.638818401945205,SVIP,NM_001320340
7191,-24.639497704185775,MARF1,NM_001184998
7192,-24.641752929560987,ICAM4,NM_001544
7193,-24.64295745297063,BCS1L,NM_004328
7194,-24.64458975471148,MOCS2,NM_004531
7195,-24.649721712247132,SPTA1,NM_003126
7196,-24.651423882280337,EAF2,NM_018456
7197,-24.652244715520023,CUL2,NM_001324376
7198,-24.653769066204468,ZNF675,NM_138330
7199,-24.655781109637687,UCHL3,NM_001270952
7200,-24.657187397983332,UBAP1,NM_001171203
7201,-24.659676144579088,AHCTF1,NM_001323342
7202,-24.66023980369306,TRMT10A,NM_152292
7203,-24.66178327945648,AP3M1,NM_001320263
7204,-24.66501290309455,CRYZL1,NM_145858
7205,-24.665275794715203,RIMKLB,NM_020734
7206,-24.666057033378426,CLIP1,NM_001247997
7207,-24.66780351764216,PPCS,NM_001287510
7208,-24.670818078415138,THRA,NM_003250
7209,-24.672156448277732,SRPK2,NM_001350744
7210,-24.673033546655287,CRNKL1,NM_016652
7211,-24.673406690086484,RBM25,NM_021239
7212,-24.676209363214372,FBXL17,NM_001163315
7213,-24.68002364073152,HAUS4,NM_001166269
7214,-24.681986863097165,CAAP1,NM_001167575
7215,-24.693598164518182,GMNN,NM_015895
7216,-24.70501896647842,ATXN1L,NM_001137675
7217,-24.708904399432143,HERC4,NM_022079
7218,-24.71028119217525,METTL5,NM_014168
7219,-24.714211626273272,RGS12,NM_002926
7220,-24.715062980150993,DBI,NM_001352432
7221,-24.715582385444755,PTER,NM_001001484
7222,-24.71653554674107,MTRR,NM_002454
7223,-24.719952833578382,NR3C1,NM_001018077
7224,-24.720283503145463,RNF216,NM_207111
7225,-24.721101965857294,C12orf10,NM_021640
7226,-24.72270713051853,ELP1,NM_003640
7227,-24.723531235574892,ACTL6A,NM_178042
7228,-24.724770240435507,FAR1,NM_032228
7229,-24.725517678234276,HUWE1,NM_031407
7230,-24.727715215286963,ARHGEF18,NM_001130955
7231,-24.729558968976914,EME1,NM_001166131
7232,-24.730149069392596,ZNF711,NM_001330574
7233,-24.73268042203338,NXF3,NM_022052
7234,-24.733136297906604,SLC25A38,NM_017875
7235,-24.737680895289806,ICA1,NM_001350837
7236,-24.738036525345162,CNIH4,NM_001277199
7237,-24.741628449822198,IFT20,NM_001267774
7238,-24.74193325240201,SLK,NM_014720
7239,-24.743899832315343,YOD1,NM_001276320
7240,-24.743949669450615,FAM168B,NM_001321743
7241,-24.74979765450719,SEMA4D,NM_006378
7242,-24.749860854922726,OXSM,NM_017897
7243,-24.751553671197208,AGO3,NM_024852
7244,-24.753113782338467,FAM192A,NM_001354103
7245,-24.755575001063598,INO80,NM_017553
7246,-24.755676904276342,ATP7A,NM_000052
7247,-24.758062129504353,MBD1,NM_001323949
7248,-24.76146293964746,BORA,NM_001286746
7249,-24.764938171072938,TAB2,NM_015093
7250,-24.765429824410283,TMEM208,NM_001318217
7251,-24.766208900030673,C12orf65,NM_001194995
7252,-24.769272704729207,ZNF267,NM_001265588
7253,-24.769364776606327,DICER1,NM_030621
7254,-24.769513797015666,KIAA0391,NM_014672
7255,-24.769761490113027,CNST,NM_152609
7256,-24.771895462395,DDIT3,NM_001195056
7257,-24.771996103467337,KIF3B,NM_004798
7258,-24.773573752116327,CNTROB,NM_001037144
7259,-24.77461483335283,ZNF800,NM_176814
7260,-24.778828483713077,CSE1L,NM_001316
7261,-24.780633314244827,GSTZ1,NM_001312660
7262,-24.780675868964586,KDM6A,NM_001291415
